domain,historical_protocol,seed,test_battery,cutoff,Qref_Ah,replay_origins,R_TRAIL_Lite,R_TRAIL_full,chosen_candidate,effective_model,alpha,Local_SOH_RMSE,Lite_SOH_RMSE,Full_SOH_RMSE,Policy_SOH_RMSE,Local_RMSE_Ah,Lite_RMSE_Ah,Full_RMSE_Ah,Policy_RMSE_Ah,Policy_MAE_Ah,complexity_adopted,policy_worse_than_local,chosen_candidate_worse_than_local,policy_error_growth_slope_SOH,policy_max_abs_error_SOH,chosen_mean_replay_SOH_RMSE,chosen_worst_replay_SOH_RMSE,chosen_replay_SOH_RMSE_MAD,chosen_worst_replay_error_growth_slope_SOH,chosen_worst_replay_max_abs_error_SOH
XJTU_B2,EXP28_CROSSDOMAIN,42,B2_3C_battery-9,70,1.848,"[28, 42, 56]",0.5366414707092705,0.7072142469560366,TRAIL_full,TRAIL_full,0.7072142469560366,0.05010470916155254,0.007037958522942069,0.03885638212102413,0.04199344054268462,0.0925935025305491,0.013006147350396945,0.0718065941596526,0.07760387812288118,0.04887639138282341,1,0,0,0.0994291640971586,0.12317478918293238,0.0018853975314026775,0.0034917822020202834,0.0013494351941595092,0.006788154592387057,0.007114214003638987
XJTU_B2,EXP28_CROSSDOMAIN,42,B2_3C_battery-9,130,1.848,"[52, 78, 104]",0.7739161179461085,0.6814519883821325,TRAIL_Lite,TRAIL_Lite,0.7739161179461085,0.032247948086110624,0.013982474082484125,0.047073369036208845,0.006235321828678845,0.05959420806313244,0.025839612104430663,0.08699158597891395,0.011522874739398507,0.008454953668055931,1,0,0,0.008816130223366428,0.023562432684722887,0.0022709553880683134,0.005135985342528051,0.0002956952996790108,0.007812610626324584,0.008948838703412601
XJTU_B2,EXP28_CROSSDOMAIN,42,B2_3C_battery-9,190,1.848,"[76, 114, 152]",0.06793203217535065,-1.3105235843752305,TRAIL_Lite,TRAIL_Lite,0.06793203217535065,0.023981063927635125,0.07488641279635883,0.014984960915072504,0.0172855645439173,0.044317006138269714,0.13839009084767112,0.027692207771053988,0.03194372327715917,0.022125125177696006,1,0,1,0.03988367816946033,0.042453021479848696,0.0030476622584195896,0.004185855067729851,0.0011101124873826845,0.008155383061114886,0.010800020740440593
XJTU_B2,EXP28_CROSSDOMAIN,2024,B2_3C_battery-1,70,1.9076666666666668,"[28, 42, 56]",0.5147663997817296,0.7811121317342119,TRAIL_full,TRAIL_full,0.7811121317342119,0.051661312268450076,0.019832179977719088,0.007679405621996321,0.017141462243429162,0.09855256337077993,0.037833188670828785,0.014649746124894983,0.03270019613971503,0.021642017756852268,1,0,0,0.03640614823861961,0.05086266589586036,0.0005200368265787568,0.0010122587966288974,4.435014274995478e-05,0.0004307566586986184,0.002252057488931629
XJTU_B2,EXP28_CROSSDOMAIN,2024,B2_3C_battery-1,130,1.9076666666666668,"[52, 78, 104]",0.22539838778081048,0.6905725674608746,TRAIL_full,TRAIL_full,0.6905725674608746,0.03453791517029841,0.0030318211852269628,0.008865588508767409,0.016780500148120697,0.06588682950653928,0.005783704214351303,0.01691258767855863,0.03201160078256492,0.018896502416536353,1,0,0,0.03855863484238057,0.049094408196959774,0.0009022244609075505,0.0012116510279817935,0.00013319572744092327,0.0023107283774422317,0.0023521121628247766
XJTU_B2,EXP28_CROSSDOMAIN,2024,B2_3C_battery-1,190,1.9076666666666668,"[76, 114, 152]",0.2574672568352217,0.13367151646138103,TRAIL_Lite,TRAIL_Lite,0.2574672568352217,0.04432444486909288,0.007935512646541291,0.009230341062142447,0.03494303839020395,0.08455626599527286,0.015138312958718605,0.017608413966213744,0.06665966956904573,0.04759982185879018,1,0,0,0.0794373988917459,0.08300989149880511,0.002766586611282323,0.004637012076161864,0.0016814674920080839,0.009085638721661772,0.009702872487247185
XJTU_B2,EXP28_CROSSDOMAIN,2024,B2_3C_battery-10,70,1.8739999999999999,"[28, 42, 56]",-0.7466266587371313,-0.8196666365408567,TRAIL_Lite,Local_linear_anchor,0.0,0.029196594710291113,0.023646500095363936,0.006786597742747597,0.029196594710291113,0.054714418487085546,0.044313541178712015,0.012718084169908996,0.054714418487085546,0.033563595190974356,0,0,0,0.06819326024324539,0.08562714618610824,0.0009876957224587576,0.0010828795708451371,6.800650675366259e-05,0.001995090466921879,0.0019739959130546303
XJTU_B2,EXP28_CROSSDOMAIN,2024,B2_3C_battery-10,130,1.8739999999999999,"[52, 78, 104]",0.314049874172634,0.7224269851962549,TRAIL_full,TRAIL_full,0.7224269851962549,0.016940495660691886,0.013589549582284132,0.022502649914483166,0.011578120052934286,0.031746488868136594,0.02546681591720046,0.04216996593974145,0.02169739697919885,0.014809630832612657,1,0,1,0.026759653508557836,0.02632012923511596,0.003387196959723088,0.008919477972122733,0.0004694854582282833,0.01932897745269321,0.021637290039155568
XJTU_B2,EXP28_CROSSDOMAIN,2024,B2_3C_battery-11,70,1.8490000000000002,"[28, 42, 56]",-1.1082259373019274,-1.1390701642965557,TRAIL_Lite,Local_linear_anchor,0.0,0.030665364994062312,0.021305574796907444,0.001743092888770798,0.030665364994062312,0.05670025987402122,0.039394007799481864,0.0032229787513372056,0.05670025987402122,0.03652269880004499,0,0,0,0.07184063765427502,0.0840772507164022,0.0034402344493826846,0.005101642372558205,0.0013371209868017087,0.010756996169692072,0.010285178043554447
XJTU_B2,EXP28_CROSSDOMAIN,2024,B2_3C_battery-12,70,1.8416666666666668,"[28, 42, 56]",0.3170048265451629,-0.4704796629211896,TRAIL_Lite,TRAIL_Lite,0.3170048265451629,0.036236709191346396,0.01755346562010257,0.019714601962042534,0.02991439427662317,0.06673593942739628,0.03232763251702224,0.036307725280095,0.05509234279278101,0.030430210150113945,1,0,0,0.0698948757772602,0.0973736427385115,0.0026154115400361215,0.004171589975488726,0.0009063363671983839,0.00850260604889103,0.0075834233605176285
XJTU_B2,EXP28_CROSSDOMAIN,2024,B2_3C_battery-12,130,1.8416666666666668,"[52, 78, 104]",0.6043773361309619,0.5683722175760006,TRAIL_Lite,TRAIL_Lite,0.6043773361309619,0.03675669798013059,0.03442848487562084,0.014583393482703651,0.035344108955542256,0.0676935854467405,0.06340579297926839,0.026857749663979226,0.06509206732645699,0.045142718196843026,1,0,0,0.08156348929907277,0.08897364052889446,0.003060562025695915,0.004847848128075674,0.0010886428386088203,0.008832550969746883,0.009598195076605259
XJTU_B2,EXP28_CROSSDOMAIN,2024,B2_3C_battery-12,190,1.8416666666666668,"[76, 114, 152]",0.009884567945306608,0.4131778957457235,TRAIL_full,TRAIL_full,0.4131778957457235,0.008022648037090295,0.0014376173993878646,0.0027087090846025013,0.0058183424295542565,0.014775043468307962,0.002647612043872651,0.004988539230809607,0.010715447307762423,0.0077356553501516075,1,0,0,0.012559235481920717,0.013425866852393858,0.007722980843768867,0.015348241821299057,0.002963643739636668,0.03320328041400067,0.029751450378970378
XJTU_B2,EXP28_CROSSDOMAIN,2024,B2_3C_battery-13,70,1.8506666666666665,"[28, 42, 56]",0.37693701066194696,-0.10563881064027643,TRAIL_Lite,TRAIL_Lite,0.37693701066194696,0.04306425267924373,0.016752190455441192,0.03275752897362901,0.03239672832738029,0.07969757695838706,0.031002720469536497,0.060623266953862755,0.05995554522453845,0.03359148780738649,1,0,0,0.07589979870481316,0.10053949378123897,0.0031149109526323777,0.005870504092238463,0.002295378860919308,0.011261781941041289,0.010378386440371267
XJTU_B2,EXP28_CROSSDOMAIN,2024,B2_3C_battery-13,130,1.8506666666666665,"[52, 78, 104]",0.7111514997344728,0.8109566668459112,TRAIL_full,TRAIL_full,0.8109566668459112,0.04474653628611633,0.0359215927047857,0.040205756311172444,0.04106340751994419,0.08281092315350594,0.0664788942323234,0.07440745301320979,0.07599467951691004,0.05348711880433684,1,0,0,0.09430077506994496,0.09807529818735453,0.0021261157310214275,0.005158581996335673,0.0002211029900518513,0.007191528633835282,0.007380834009579693
XJTU_B2,EXP28_CROSSDOMAIN,2024,B2_3C_battery-13,190,1.8506666666666665,"[76, 114, 152]",-0.2392591211253528,-0.30272016200155133,TRAIL_Lite,Local_linear_anchor,0.0,0.01306545143193122,0.0020630758678646982,0.00577237783344285,0.01306545143193122,0.024179795450027377,0.003818065739461601,0.010682747243758233,0.024179795450027377,0.01789039390435583,0,0,0,0.028555265610922285,0.027589493664889244,0.006969729651901744,0.009702215086079614,0.0023491143275589065,0.02024481780570791,0.02116924502222365
XJTU_B2,EXP28_CROSSDOMAIN,2024,B2_3C_battery-14,70,1.843,"[28, 42, 56]",0.6621042156924315,0.515645305334309,TRAIL_Lite,TRAIL_Lite,0.6621042156924315,0.03181172934318258,0.04202860918581564,0.04047326454411109,0.01713169246463626,0.0586290171794855,0.07745872672945822,0.07459222655479673,0.03157370921232463,0.01940492600840104,1,0,1,0.038614095808269217,0.05011028724194073,0.0019398641429930667,0.003995603713006999,0.001382247752169858,0.006581522712300161,0.006575586037916315
XJTU_B2,EXP28_CROSSDOMAIN,2024,B2_3C_battery-14,130,1.843,"[52, 78, 104]",0.20395618313555858,0.36342689242020726,TRAIL_full,TRAIL_full,0.36342689242020726,0.010557013541864486,0.007216222771531526,0.004256874152599595,0.005174853969027325,0.019456575957656246,0.013299498567932602,0.007845419063241054,0.00953725586491736,0.00733576493604,1,0,0,0.010568506740923784,0.010563781325710163,0.009748561086380031,0.01510813484743703,0.0018869135414934877,0.03514109921978798,0.047718471671692145
XJTU_B2,EXP28_CROSSDOMAIN,2024,B2_3C_battery-15,70,1.836,"[28, 42, 56]",0.5023529416048385,-0.16498738867152704,TRAIL_Lite,TRAIL_Lite,0.5023529416048385,0.02861978108428355,0.11915391994379082,0.11108959148463275,0.04564422719999698,0.0525459180707446,0.21876659701679996,0.20396048996578575,0.08380280113919446,0.05406402527463402,1,1,1,0.10660671351050759,0.11780756524083105,0.0023797612744529324,0.005081479291069735,0.0015012454392911636,0.008606971530207107,0.008503585896164009
XJTU_B2,EXP28_CROSSDOMAIN,2024,B2_3C_battery-15,130,1.836,"[52, 78, 104]",-0.3993481282405796,-0.22419639477009085,TRAIL_full,Local_linear_anchor,0.0,0.016850054451322247,0.018530939149093997,0.019985308789598758,0.016850054451322247,0.030936699972627643,0.03402280427773658,0.03669302693770332,0.030936699972627643,0.023371584781733377,0,0,1,0.035818687197907165,0.038358074855406564,0.012489625690487914,0.018741105092679258,0.0026550969248167085,0.04334024754504265,0.058853482517393224
XJTU_B2,EXP28_CROSSDOMAIN,2024,B2_3C_battery-2,70,1.9433333333333334,"[28, 42, 56]",0.5398863595456967,0.6109386611543399,TRAIL_full,TRAIL_full,0.6109386611543399,0.037890166619843686,0.0461838155080946,0.043182380296734,0.04099835340330618,0.07363322379789623,0.08975054813739716,0.08391775904331973,0.07967346678042501,0.053442243957812365,1,1,1,0.09008921342772588,0.12872833428292305,0.0016232191785859609,0.002409311809154746,0.0007614030905157591,0.00428319641153522,0.005151810514024372
XJTU_B2,EXP28_CROSSDOMAIN,2024,B2_3C_battery-2,130,1.9433333333333334,"[52, 78, 104]",-0.3523940511727664,-0.2033599355836453,TRAIL_full,Local_linear_anchor,0.0,0.04389882273953189,0.023248826846324695,0.04035790070628546,0.04389882273953189,0.08531004552382364,0.04518022017135766,0.07842885370588142,0.08531004552382364,0.055236377782874255,0,0,0,0.10078535774055644,0.12933924469415778,0.0049329661752335495,0.007755417153354489,0.001622567861273818,0.015255815100037434,0.014206312708164135
XJTU_B2,EXP28_CROSSDOMAIN,2024,B2_3C_battery-2,190,1.9433333333333334,"[76, 114, 152]",-0.10617388905030742,-0.3161219419556256,TRAIL_Lite,Local_linear_anchor,0.0,0.03679928000366024,0.02810767090164038,0.03773574701027125,0.03679928000366024,0.07151326747377974,0.05462257378552114,0.07333313502329379,0.07151326747377974,0.047153222621183204,0,0,0,0.08670334365745941,0.09800734372514897,0.006642771842379771,0.014049058159864278,0.001959734789452224,0.024130312540906206,0.023050314490335306
XJTU_B2,EXP28_CROSSDOMAIN,2024,B2_3C_battery-3,70,1.9173333333333333,"[28, 42, 56]",0.8041128788077705,0.7784011600920813,TRAIL_Lite,TRAIL_Lite,0.8041128788077705,0.08029408388991323,0.036761749052114594,0.04526989955119838,0.04509098810652918,0.15395052351159363,0.07048452684925438,0.08679748740616436,0.08645445452958528,0.05512161644182705,1,0,0,0.10367851254944059,0.11321063629267167,0.000994975102877773,0.0022152591799247125,7.217963032130005e-05,0.0035364671741355794,0.003809897368598064
XJTU_B2,EXP28_CROSSDOMAIN,2024,B2_3C_battery-3,130,1.9173333333333333,"[52, 78, 104]",0.0721709016841205,0.04798603011769358,TRAIL_Lite,TRAIL_Lite,0.0721709016841205,0.04568855663137452,0.03901653556547644,0.050088473879271886,0.04516686166531291,0.08760019258122208,0.0748077041908735,0.09603630058452396,0.08659992943295995,0.05274054319044389,1,0,0,0.10601165229801632,0.11301589026513564,0.0019973842878991043,0.0029609498763767464,0.0005875051615734485,0.0060947410033199735,0.0047215473668464365
XJTU_B2,EXP28_CROSSDOMAIN,2024,B2_3C_battery-3,190,1.9173333333333333,"[76, 114, 152]",-2.0218848146290544,-2.256407891511748,TRAIL_Lite,Local_linear_anchor,0.0,0.06038594625825691,0.04512929667550934,0.05819452345563596,0.06038594625825691,0.11577998762583125,0.08652790482584324,0.11157829963893934,0.11577998762583125,0.08796531189595709,0,0,0,0.13196811447973847,0.11761431756814594,0.0031651406834564168,0.005377102953000002,0.002150652104395204,0.009235789794622341,0.008815218434522388
XJTU_B2,EXP28_CROSSDOMAIN,2024,B2_3C_battery-4,70,1.907333333333333,"[28, 42, 56]",0.3291363138849327,0.7088055028626615,TRAIL_full,TRAIL_full,0.7088055028626615,0.056891482345488575,0.008153611542750674,0.03938745856092954,0.04448159674475343,0.1085110206602952,0.015551655082539783,0.07512501262854626,0.0848412321911597,0.06312678916399181,1,0,0,0.09458208230467782,0.11489962206535624,0.0016459332979576037,0.0033458607660161,0.0006254271673203449,0.005853770175497495,0.00596919909522143
XJTU_B2,EXP28_CROSSDOMAIN,2024,B2_3C_battery-4,130,1.907333333333333,"[52, 78, 104]",-0.1834771177524895,-0.4804605410874114,TRAIL_Lite,Local_linear_anchor,0.0,0.024182324293071693,0.022322140684349498,0.017577850178008735,0.024182324293071693,0.046123753201652073,0.042575762998615936,0.033526819572855325,0.046123753201652073,0.02917780372872252,0,0,0,0.05054633040484423,0.07654432645548861,0.00379722695037988,0.006649718790992956,0.0025389416382649386,0.013055580214397467,0.012388269370438087
XJTU_B2,EXP28_CROSSDOMAIN,2024,B2_3C_battery-4,190,1.907333333333333,"[76, 114, 152]",-0.7727904064258319,-1.7866439149741993,TRAIL_Lite,Local_linear_anchor,0.0,0.04535554880477601,0.018685494953824315,0.01436210129857749,0.04535554880477601,0.0865081500869761,0.03563946737526091,0.027393314543486796,0.0865081500869761,0.0650652747880169,0,0,0,0.09885995789914781,0.10492520207342512,0.004257577622033546,0.006708185248659955,0.0017719430570922517,0.009423210836007263,0.011410279025651492
XJTU_B2,EXP28_CROSSDOMAIN,2024,B2_3C_battery-5,70,1.914,"[28, 42, 56]",0.687836327032323,0.777331600968234,TRAIL_full,TRAIL_full,0.777331600968234,0.05406127869622286,0.005280100163549137,0.04088226601966583,0.04380395740558148,0.10347328742457056,0.010106111713033048,0.0782486571616404,0.08384077447428295,0.05636734425883489,1,0,0,0.09822610863823365,0.118179880720821,0.0008132501410717637,0.0011426387474239594,2.01091401209393e-05,0.002308598752411092,0.0025334976060760704
XJTU_B2,EXP28_CROSSDOMAIN,2024,B2_3C_battery-5,130,1.914,"[52, 78, 104]",0.5439970531055559,0.3923376236780203,TRAIL_Lite,TRAIL_Lite,0.5439970531055559,0.04107490901316207,0.008759636606966189,0.04001512612095282,0.014628491756701903,0.07861737585119219,0.016765944465733283,0.0765889513955037,0.02799893322232744,0.016751110067751294,1,0,0,0.03440226524237146,0.032917310312833375,0.0025492950762413705,0.004289777925721025,0.00171869427013541,0.007344796053027308,0.007340780424171296
XJTU_B2,EXP28_CROSSDOMAIN,2024,B2_3C_battery-5,190,1.914,"[76, 114, 152]",-1.0312849175855212,-4.554498167333429,TRAIL_Lite,Local_linear_anchor,0.0,0.043728365608645035,0.004977627821218003,0.013916345996771402,0.043728365608645035,0.0836960917749466,0.009527179649811259,0.026635886237820462,0.0836960917749466,0.06046359154280314,0,0,0,0.09934184663701628,0.0981977434184144,0.0025503870948972063,0.004049089684818243,0.0012765031668677588,0.008259097512070657,0.008596399930506086
XJTU_B2,EXP28_CROSSDOMAIN,2024,B2_3C_battery-6,70,1.9063333333333334,"[28, 42, 56]",0.6104114202910367,0.8099048335100143,TRAIL_full,TRAIL_full,0.8099048335100143,0.044975630424146644,0.006564538700401788,0.007601031841853167,0.0038430830575824607,0.08573854346523156,0.012514198942532608,0.014490100367852756,0.007326197335438031,0.005003781116325908,1,0,0,0.003324078876587558,0.019464936873159228,0.0005710351397627042,0.0008095601357070878,0.0001814777165965951,0.00134320970925755,0.0015272312451601866
XJTU_B2,EXP28_CROSSDOMAIN,2024,B2_3C_battery-6,130,1.9063333333333334,"[52, 78, 104]",0.49878893264029367,0.5901598851889345,TRAIL_full,TRAIL_full,0.5901598851889345,0.04417767673213811,0.011850062935345886,0.008940173163271425,0.013560108624140617,0.08421737774369929,0.02259016997574771,0.017042950106916428,0.025850087073820065,0.01563721712510024,1,0,0,0.031206655306252645,0.04861058602247078,0.0017680683467334545,0.0026304428988324162,0.0006934237302775748,0.004868971475479795,0.004981646348275182
XJTU_B2,EXP28_CROSSDOMAIN,2024,B2_3C_battery-6,190,1.9063333333333334,"[76, 114, 152]",-1.0178187280973805,-0.1407639214471244,TRAIL_full,Local_linear_anchor,0.0,0.03757976182684459,0.00972118650543134,0.011773920377185198,0.03757976182684459,0.0716395526292414,0.018531821874853947,0.022445016879040717,0.0716395526292414,0.04880241836897222,0,0,0,0.08768552698057067,0.10060948892753462,0.002697711957794713,0.004257131078410366,0.00041124012946761523,0.008465409720388404,0.008037092219201155
XJTU_B2,EXP28_CROSSDOMAIN,2024,B2_3C_battery-7,70,1.921,"[28, 42, 56]",0.8493870743097228,0.7165627236855799,TRAIL_Lite,TRAIL_Lite,0.8493870743097228,0.09093143128752672,0.06761802806659205,0.037030538088898814,0.07111716912436906,0.17467927950333884,0.12989423191592334,0.07113566366877462,0.13661608188791297,0.0991835659591946,1,0,0,0.160624180606328,0.15996412553449607,0.00114674927159675,0.002855035880811826,5.5525705962953305e-05,0.004028132985943254,0.0043961566877674324
XJTU_B2,EXP28_CROSSDOMAIN,2024,B2_3C_battery-7,130,1.921,"[52, 78, 104]",0.4254476817189811,0.49717440774508936,TRAIL_full,TRAIL_full,0.49717440774508936,0.05057361730173103,0.056540142064343456,0.041864799890070616,0.045860267926154746,0.09715191883662531,0.10861361290560378,0.08042228058882565,0.08809757468614327,0.06211773641355414,1,0,0,0.10669902720512688,0.09551722452171615,0.0017971265945844882,0.0023219082851614146,6.96473411842622e-05,0.0028142384034321355,0.00457736948852584
XJTU_B2,EXP28_CROSSDOMAIN,2024,B2_3C_battery-7,190,1.921,"[76, 114, 152]",-3.7454124212202675,-0.6278073909125987,TRAIL_full,Local_linear_anchor,0.0,0.044605650953874865,0.0077343889709779075,0.004958348391640168,0.044605650953874865,0.08568745548239362,0.01485776121324856,0.009524987260340763,0.08568745548239362,0.06392254607700151,0,0,0,0.09935760282943637,0.09391828434890473,0.0025746264481988977,0.0035029009940520015,0.0008629404455286155,0.006357772480769748,0.009588117749130638
XJTU_B2,EXP28_CROSSDOMAIN,2024,B2_3C_battery-8,70,1.9076666666666666,"[28, 42, 56]",0.6508062802683869,0.5860523978780976,TRAIL_Lite,TRAIL_Lite,0.6508062802683869,0.03619061991174889,0.026079165614737016,0.038070324886223236,0.029597033530138938,0.0690396392516463,0.04975035493771331,0.07262548977461852,0.056461274297661714,0.03588564121987541,1,0,0,0.06269992007293866,0.10584046852641113,0.0013116341569454264,0.0018423289938246687,0.0004776805238314929,0.0035991112819194755,0.0034482943125228346
XJTU_B2,EXP28_CROSSDOMAIN,2024,B2_3C_battery-8,130,1.9076666666666666,"[52, 78, 104]",0.29594361834886435,0.20057260890700493,TRAIL_Lite,TRAIL_Lite,0.29594361834886435,0.037045891284731805,0.021713203696268203,0.029947905838891568,0.03247904529092839,0.07067121194084004,0.041421554917914306,0.05713062170532548,0.061959192066661055,0.036433369353830625,1,0,0,0.0745642957377937,0.10609271163541123,0.003897878012211198,0.006130359616394959,0.001971128705237579,0.010621074671678698,0.01060890462852555
XJTU_B2,EXP28_CROSSDOMAIN,2024,B2_3C_battery-8,190,1.9076666666666666,"[76, 114, 152]",-0.07280377006993134,-0.7035173173099722,TRAIL_Lite,Local_linear_anchor,0.0,0.033393627344085144,0.028178707668827678,0.026939598540106073,0.033393627344085144,0.06370390976339976,0.05375558132956693,0.05139177414834235,0.06370390976339976,0.04036286520913579,0,0,0,0.07890941034033283,0.09156376144666269,0.0029266522510363276,0.006253037129096085,0.0009610301868102517,0.00898905752814264,0.009766595719093399
XJTU_B2,EXP28_CROSSDOMAIN,2024,B2_3C_battery-9,70,1.848,"[28, 42, 56]",0.7277351160928897,0.25045237697824896,TRAIL_Lite,TRAIL_Lite,0.7277351160928897,0.05010470916155254,0.04921727036853961,0.05865139549064276,0.022226821860854718,0.0925935025305491,0.0909535156410612,0.10838777886670782,0.04107516679885952,0.02650274180999975,1,0,0,0.052695708589139266,0.06751248915782676,0.0024533489082001255,0.004594380252894317,0.0020706118132608276,0.00836591288513295,0.00810536699819946
XJTU_B2,EXP28_CROSSDOMAIN,2024,B2_3C_battery-9,130,1.848,"[52, 78, 104]",0.7068160807757163,0.5226014573185835,TRAIL_Lite,TRAIL_Lite,0.7068160807757163,0.032247948086110624,0.00739393370528626,0.01827918366426483,0.0062245007404525664,0.05959420806313244,0.01366398948736901,0.03377993141156141,0.011502877368356344,0.00932727986301682,1,0,0,0.009253349138258978,0.018768899610154703,0.0027971125006781158,0.006660604896544852,0.0006935012631990844,0.013173555506018463,0.013758448074095462
XJTU_B2,EXP28_CROSSDOMAIN,2024,B2_3C_battery-9,190,1.848,"[76, 114, 152]",0.4397180497938022,-0.33370892810962666,TRAIL_Lite,TRAIL_Lite,0.4397180497938022,0.023981063927635125,0.018896138602239484,0.0037095299248649433,0.0069849219511901916,0.044317006138269714,0.034920064136938565,0.006855211301150415,0.012908135765799475,0.007629841370194366,1,0,0,0.014408775316527197,0.023209906411035076,0.0028860142483711697,0.006419660444594755,0.0010749192509592232,0.01448243335222068,0.015284107139837494
XJTU_B2,EXP28_CROSSDOMAIN,3407,B2_3C_battery-1,70,1.9076666666666668,"[28, 42, 56]",0.7303459549520546,0.8304217120367485,TRAIL_full,TRAIL_full,0.8304217120367485,0.051661312268450076,0.017380873991610618,0.03158895929162344,0.03485195071401921,0.09855256337077993,0.03315691395132919,0.060261204675320326,0.06648590464544399,0.05088757592744579,1,0,0,0.07235157756784698,0.08318646856554258,0.0011642746792616715,0.002633666398663928,0.0005247582266201275,0.0033689627878753844,0.004350270130158214
XJTU_B2,EXP28_CROSSDOMAIN,3407,B2_3C_battery-1,130,1.9076666666666668,"[52, 78, 104]",0.12799593840067444,-0.18643619393821104,TRAIL_Lite,TRAIL_Lite,0.12799593840067444,0.03453791517029841,0.016027055437691697,0.05168019145874037,0.03213827620267747,0.06588682950653928,0.030574279423303197,0.0985885785727904,0.061309118235974396,0.03562449089550739,1,0,0,0.07440901782600375,0.09569231247457416,0.00283635876674005,0.0043468296205582645,0.0013057935649233498,0.0093453151029473,0.0084675079735732
XJTU_B2,EXP28_CROSSDOMAIN,3407,B2_3C_battery-1,190,1.9076666666666668,"[76, 114, 152]",-0.25391814419658465,-0.8530327589932832,TRAIL_Lite,Local_linear_anchor,0.0,0.04432444486909288,0.01947919047217914,0.016569346181708175,0.04432444486909288,0.08455626599527286,0.03715980235742707,0.031608789399305295,0.08455626599527286,0.060644005202329154,0,0,0,0.10035459397189345,0.10490719398388672,0.0026329401023109486,0.004964624494670513,0.0005443044990695247,0.006700017344721848,0.007397806622717222
XJTU_B2,EXP28_CROSSDOMAIN,3407,B2_3C_battery-10,70,1.8739999999999999,"[28, 42, 56]",-1.0028542027886487,-0.6113415501224692,TRAIL_full,Local_linear_anchor,0.0,0.029196594710291113,0.009813638708142993,0.024771769677731984,0.029196594710291113,0.054714418487085546,0.01839075893905997,0.04642229637606973,0.054714418487085546,0.033563595190974356,0,0,0,0.06819326024324539,0.08562714618610824,0.0015500708384745378,0.002244051683547856,0.0006090007191303524,0.004797191903194097,0.0049832396108142
XJTU_B2,EXP28_CROSSDOMAIN,3407,B2_3C_battery-10,130,1.8739999999999999,"[52, 78, 104]",0.6551905174394956,0.6339548351910761,TRAIL_Lite,TRAIL_Lite,0.6551905174394956,0.016940495660691886,0.022448140110836397,0.02475987584465533,0.008903017155955869,0.031746488868136594,0.042067814567707404,0.04640000733288408,0.0166842541502613,0.011255914248751622,1,0,1,0.020597651040595858,0.020369787198770223,0.004172860075448204,0.011080283949503425,0.0004644083255967007,0.023789672950660586,0.02597863282676078
XJTU_B2,EXP28_CROSSDOMAIN,3407,B2_3C_battery-11,70,1.8490000000000002,"[28, 42, 56]",-1.106455360985099,-1.3792457556413558,TRAIL_Lite,Local_linear_anchor,0.0,0.030665364994062312,0.008231274532867485,0.01922197015317256,0.030665364994062312,0.05670025987402122,0.015219626611271981,0.03554142281321607,0.05670025987402122,0.03652269880004499,0,0,0,0.07184063765427502,0.0840772507164022,0.003921294643713992,0.0059057975472935524,0.0015010283302542855,0.01253543130116028,0.011964552610465615
XJTU_B2,EXP28_CROSSDOMAIN,3407,B2_3C_battery-12,70,1.8416666666666668,"[28, 42, 56]",0.48844047856216893,0.08638902941780853,TRAIL_Lite,TRAIL_Lite,0.48844047856216893,0.036236709191346396,0.020234042208741226,0.028211171382370642,0.02838064902055498,0.06673593942739628,0.037264361067765095,0.0519555739625326,0.05226769527952209,0.03016976405883348,1,0,0,0.06644227333242232,0.09086450392812015,0.0010814253286378812,0.0017305110840675176,0.000523126746984449,0.0030188314400142694,0.0027794102260044412
XJTU_B2,EXP28_CROSSDOMAIN,3407,B2_3C_battery-12,130,1.8416666666666668,"[52, 78, 104]",0.878401026583411,0.8051651266766093,TRAIL_Lite,TRAIL_Lite,0.878401026583411,0.03675669798013059,0.028298781261633044,0.03139209417180524,0.029326889852103234,0.0676935854467405,0.052116922156840856,0.05781377343307466,0.05401035547762346,0.036910901251557764,1,0,0,0.06812755157941296,0.07530286257949495,0.0010010190551031065,0.0015248539875706943,0.0005032815440005368,0.0012091997818211436,0.0025177509428688833
XJTU_B2,EXP28_CROSSDOMAIN,3407,B2_3C_battery-12,190,1.8416666666666668,"[76, 114, 152]",0.26826791614435386,-0.13891270975999295,TRAIL_Lite,TRAIL_Lite,0.26826791614435386,0.008022648037090295,0.005266233054311301,0.001850840804205383,0.007282416116487135,0.014775043468307962,0.009698645875023313,0.0034086318144115803,0.013411783014530474,0.009813370699492084,1,0,0,0.015606457835953729,0.01650426339469828,0.007944092064337703,0.008707323950964253,0.00041827621974297076,0.01918891017841031,0.024658280109388198
XJTU_B2,EXP28_CROSSDOMAIN,3407,B2_3C_battery-13,70,1.8506666666666665,"[28, 42, 56]",-0.21784070494238367,0.2955771129685042,TRAIL_full,TRAIL_full,0.2955771129685042,0.04306425267924373,0.059890938015129624,0.03796804221560454,0.04148116924374859,0.07969757695838706,0.11083816261999987,0.07026619012701213,0.07676781721376405,0.04543187356506274,1,0,0,0.09820944896182124,0.12335925867785633,0.0035864047045711667,0.007349567492480042,0.0020766007056814855,0.01391297225795925,0.013163464998894571
